"LeagueIndex","Age","HoursPerWeek","TotalHours","APM","UniqueHotkeys","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","UniqueUnitsMade"
2,19,10,200,69.4998,6,0.0013584454,26.3448,85.2203,9.1186,5
6,16,6,500,181.224,9,0.0055366419,20.0571,36.7924,5.1997,7
5,18,28,365,127.416,3,0.002529511,28.198,63.7647,7.8333,5
3,23,10,75,66.495,10,0.0032998842,38.1935,75.5439,3.7485,9
5,17,4,1260,204.3654,7,0.0036911004,18.5152,47.335,9.3778,9
5,21,20,750,139.065,7,0.0037442396,35.3818,50.2443,5.8869,6
6,17,14,1000,175.5162,5,0.003815134,32.187,46.6528,6.2358,7
5,17,6,300,135.9282,6,0.0045549582,31.3235,48.0984,4.9164,7
6,19,2,550,124.899,3,0.0035848497,35.3056,55.8897,5.0621,4
6,23,8,1000,102.7938,5,0.0040423041,33.5988,56.8998,4.2773,9
6,16,20,800,260.5266,7,0.0069713727,19.9031,29.0302,5.5985,9
4,21,6,400,111.6288,3,0.0032114883,32.7869,61.6911,5.6748,4
6,21,12,800,118.5876,6,0.0028779158,43.6821,65.0263,5.7237,3
3,40,10,500,60.597,6,0.0021862268,47.4286,104.5455,4.0341,6
4,21,4,30,68.682,2,0.0028778779,40.1752,67.2174,4.7391,3
3,22,10,600,120.4374,5,0.0035718201,35.2103,58.6598,5.9744,7
2,16,12,1500,82.5222,4,0.0031697844,47.7597,77.0282,4.3521,6
5,23,10,500,286.2444,5,0.0045055015,23.9155,33.2632,7.8982,6
4,25,20,2520,60.513,4,0.0029349703,34.3869,79.2941,3.7484,10
5,22,20,500,118.8228,6,0.0039745126,43.7769,57.8254,4.9524,6
4,19,20,1000,202.6992,7,0.0037362314,56.2939,59.6422,3.8426,9
5,22,12,800,109.2102,1,0.0033640038,34.8413,68.0474,6.0395,6
4,27,18,1260,69.141,4,0.0029655775,42.4444,66.2577,4.227,5
5,18,56,450,133.5036,5,0.0038734294,20.88,44.2985,5.393,7
5,18,42,1800,153.8088,4,0.0039398652,33.2185,54.7632,5.2237,4
4,26,4,730,100.5228,5,0.0030361838,46.1517,65.9794,4.9759,8
6,26,14,1400,126.1584,4,0.0038761905,35.9704,53.0516,5.5332,9
4,19,8,400,82.2612,4,0.0028769482,42.7219,69.3543,5.3858,11
3,17,10,100,82.4052,0,0.0024323557,49.6765,72.3504,5.8394,7
1,26,4,600,58.5666,5,0.0023225257,35.184,82.8048,4.3307,5
6,24,16,500,143.9214,5,0.0032616361,39.122,62.8757,4.6811,7
3,23,8,400,49.0194,3,0.0008609272,89.28,149.6923,9.3077,5
5,21,8,600,89.109,7,0.0022785325,58.7436,71.5669,7.1019,7
6,23,28,2000,106.5318,5,0.0033415604,32.0673,66.283,5.4005,10
4,24,28,1000,82.8864,2,0.0020656209,20.7647,72.9275,7.5072,3
5,22,42,600,219.0054,10,0.0037774274,21.9186,41.7275,7.9391,7
4,18,28,300,98.1684,0,0.002894562,36.3967,71.377,4.9754,3
5,21,12,600,217.9494,3,0.0051218059,16.4526,34.1673,5.4145,5
3,21,8,1000,98.9022,2,0.0029411765,35.3774,65.8295,6.3062,7
3,35,8,500,84.24,6,0.0036917038,52.203,67.2405,3.3755,7
3,23,12,1000,69.4308,2,0.0017079419,52.5091,92.3571,6.875,5
2,18,28,630,93.6336,3,0.0029203639,44.8889,72.7885,5.5769,4
5,19,6,600,144.5262,10,0.0034212797,28.362,57.2432,6.8198,4
3,19,8,100,83.682,1,0.0026828299,41.1963,52.7037,5.6019,3
6,24,20,1000,184.2468,8,0.0039899993,29.2129,47.794,7.515,9
6,20,20,500,130.3464,6,0.004400535,34.0934,46.2843,4.7868,6
2,19,12,196,91.3842,5,0.0018498029,72.2642,72.785,8.5514,6
4,18,12,300,68.8164,3,0.0031444523,63.5897,69.4082,3.6633,6
4,18,24,1500,121.7664,1,0.0028953464,32.8219,58.7091,6.6455,6
3,28,10,100,63.813,2,0.0025034266,42.7677,89.6361,4.4364,7
4,20,24,1200,144.0828,5,0.0037863177,38.1706,53.7143,6.1599,6
6,22,20,1500,123.717,2,0.0038696025,32.4521,47.4493,5.7304,9
4,19,4,500,113.6286,5,0.0033641395,47.3333,66.3396,5.1472,7
2,23,8,500,88.3518,4,0.0032560957,38.7704,71.3953,4.876,7
5,22,4,150,134.5398,6,0.0031571663,25.5724,42.1096,7.3973,3
2,18,28,300,145.4184,6,0.0036746956,46.989,52.2336,5.5657,7
2,17,24,250,76.5612,4,0.003247427,49.2949,64.1789,4.0927,7
5,17,24,780,159.0462,6,0.0039856129,31.0184,54.7073,5.128,6
4,20,4,200,50.9112,2,0.0022151004,60.2139,96,4.2979,4
6,23,8,350,167.1048,5,0.0035985057,26.2529,48.7328,6.7214,5
4,22,12,1000,176.4444,6,0.0034568175,59.5914,52.877,5.5668,7
6,25,4,840,74.469,7,0.0037801261,45.1856,62.5193,3.2569,7
3,21,32,300,80.7408,1,0.0035380272,37.07,59.1421,4.1072,9
2,28,14,450,81.9714,7,0.0032242957,46.8683,66.1341,4.2514,7
4,20,10,300,158.7516,1,0.0046079088,24.1581,42.7758,5.7485,6
4,22,10,270,99.0072,8,0.0030417654,56.954,76.2178,5.7736,9
2,20,10,600,81.7656,2,0.001983952,31.9101,63.4222,7.7333,4
4,19,10,640,80.8044,5,0.0028457287,47.1498,69.75,4.9423,4
4,22,20,1000,102.9456,3,0.0026261749,24.9394,64.3308,6.9023,4
2,19,14,340,99.2562,4,0.0043816063,33.0233,64.268,3.7062,7
1,22,28,900,70.5282,1,0.0037788763,49.5268,59.3459,3.478,5
4,26,16,1000,75.3984,3,0.0033093497,33.5301,78.3063,3.8679,7
2,23,24,500,36.2466,0,0.0014799636,86.271,146.5385,4.3974,8
2,21,20,550,57.4998,3,0.0017523967,29.791,98.5294,5.7206,4
5,21,24,1500,170.0796,4,0.0045203415,34.8524,45.4667,5.8222,9
5,22,8,1800,149.0958,4,0.0051964249,47.9933,39.48,4.4583,10
2,18,20,140,90.8652,2,0.0028704506,27.8673,64.1321,5.6887,6
3,21,16,400,92.8056,0,0.0035657686,37.3705,53.3492,4.6627,8
5,23,8,900,90.7164,6,0.0031842021,41.1814,65.7815,4.4664,6
3,26,28,500,47.0802,3,0.0021744627,68.2573,101.6977,3.9419,4
6,23,28,1000,185.6538,5,0.0038668581,39.4605,54.71,4.942,7
1,39,10,500,29.8764,3,0.0020388305,88.7771,137.9773,2.4716,4
3,17,6,250,114.5232,2,0.0036325584,31.4632,55.5009,5.5174,7
2,18,10,150,63.1158,5,0.0025969529,51.7983,82.3,4.0917,4
3,24,42,1260,146.6124,5,0.0026729753,56.6047,52.1839,7.4368,4
4,18,14,21,83.5914,4,0.0035304768,34.2743,65.3105,3.7692,7
3,24,16,900,55.0998,0,0.0029481573,96.4825,78.0095,3.1157,6
6,22,28,1000,87.8814,3,0.0018677756,43.4667,67.5094,8.3868,7
6,18,42,1200,137.1456,2,0.0049386411,26.3427,42.0346,4.5693,6
5,22,12,800,96.5724,5,0.0037337488,49.0962,63.5875,4.0911,9
6,17,28,1500,122.6004,4,0.005293579,31.1003,40.227,3.4703,7
5,16,36,1000,210.7992,7,0.0047286438,40.9083,47.0675,4.7843,7
6,24,4,500,98.1078,5,0.0038845627,34.3628,59.6937,4.2436,8
6,20,20,2000,166.0308,5,0.0047409188,29.1412,44.3944,4.2986,9
5,19,16,1000,132.462,4,0.0025369004,25.2414,50.3636,8.6591,5
6,23,10,1000,144.6798,1,0.0041734573,26.1164,42.6596,6.4617,8
4,18,6,250,123.0042,4,0.0038064731,36.6402,54.306,5.668,10
4,17,8,500,129.4314,4,0.0042693442,33.0458,49.8502,5.2378,4
4,21,20,500,109.3308,4,0.0032433658,41.2632,65.8042,5.9685,8
4,21,16,300,116.784,5,0.0036195233,39.6149,61.4672,5.0349,7
6,24,20,800,112.038,6,0.0033250576,40.2321,58.8444,5.4356,7
2,16,16,750,78.3252,4,0.0017526925,126.2353,109.7971,6,4
4,25,2,400,96.4332,5,0.0037005069,51.0448,65.5484,4.6228,10
2,20,6,100,179.625,4,0.0051384667,40.212,40.0109,5.0936,7
6,25,16,800,150.3102,5,0.0037053295,31.5245,44.4321,5.8885,8
5,29,8,400,249.7284,4,0.0022429031,36.1212,58.6866,10.9851,5
2,22,4,200,98.3262,3,0.0026475627,48.4532,66.6275,5.7402,6
4,21,24,1000,147.2652,3,0.0040314173,20.9351,50.6207,5.7716,4
4,21,10,650,119.5638,3,0.0043135021,45.2512,55.5472,4.75,5
3,25,16,700,78.147,0,0.0026171901,41.3802,91.9618,5.7452,7
6,31,8,800,133.179,8,0.0034059946,23.3208,52.775,6.4813,4
6,21,10,500,180.1512,9,0.0032874004,33.0131,53.7516,7.0218,6
5,23,24,500,120.3918,1,0.0038471294,34.2149,62.7143,4.4341,6
6,19,20,960,301.7682,4,0.0059566464,21.3916,34.2797,4.9759,10
4,24,16,400,136.0536,7,0.004497527,34.0848,57.4864,3.3776,6
4,29,6,250,64.3224,1,0.0033974536,55.8694,70.3218,3.5804,10
6,16,12,1000,150.6972,5,0.0045220357,29.1499,41.0246,4.7111,8
3,17,28,850,125.8236,2,0.0033725698,41.8719,59.1373,5.2941,8
4,16,40,730,138.4824,2,0.0034337734,46.5,54.1085,5.7132,3
5,22,14,450,141.6672,4,0.0044493271,29.3746,43.2469,5.3395,7
6,20,16,1300,208.7646,8,0.0052186403,21.227,33.7982,5.5046,9
3,37,6,600,44.9682,6,0.001922985,74.575,99.9503,3.9193,6
2,16,10,200,71.8128,6,0.0026877021,47.7475,79.4228,4.748,11
6,20,36,100,174.0006,4,0.0059905434,24.6443,30.1806,4.2977,6
5,22,4,730,135.0156,10,0.003666283,21.3878,44,7.0494,8
3,21,8,500,85.4664,3,0.001659566,52.8485,105.0149,8.1343,4
6,22,6,400,137.163,7,0.0062709177,42.3629,40.2865,3.2851,12
6,17,50,500,99.7578,3,0.0044829128,35.9,47.3906,3.8144,3
5,18,28,800,99.9498,5,0.0030960207,28.3238,55.981,5.0095,6
5,20,28,800,225.9846,10,0.0023646303,28.3704,60.844,8.6055,6
4,23,4,300,106.2996,4,0.0033812642,47.3191,61.4316,4.8421,4
3,21,6,180,77.5512,3,0.0035344588,34.4532,59.8722,3.86,9
3,23,6,730,180.8406,4,0.0043459045,27.2427,42.3051,6.9855,10
2,18,12,400,94.185,7,0.0030294668,45.1111,68.895,5.4297,8
5,20,28,2200,163.6674,5,0.0032318422,30.1722,49.4211,8.3092,3
4,20,6,800,125.8266,0,0.0032841552,38.4186,55.4769,5.8538,3
4,29,20,1100,104.415,7,0.0031016511,34.3433,64.0149,5.7732,6
6,21,6,450,116.769,10,0.004353344,31.4771,53.6136,4.7695,11
3,20,10,200,73.6074,4,0.003413371,36.566,58.7962,4.0282,8
4,22,4,153,95.2848,2,0.0027101061,12.0435,55.3978,5.9462,5
1,33,6,300,52.0476,6,0.0027373068,112.9393,83.1613,2.5524,7
6,16,28,1500,259.3788,5,0.0046929149,20.617,37.4462,6.1179,5
5,20,8,700,81.2796,6,0.0037636034,32.0161,62.7309,3.7691,9
3,17,18,250,115.1166,5,0.0028169014,68.0967,69.1053,7.5461,8
3,22,12,700,93.645,8,0.0027852904,36.5818,85.0725,5.8551,7
5,20,24,1300,114.2334,1,0.0030712531,30.1414,69.08,6.37,4
6,23,16,600,120.0936,5,0.0041012712,37.9652,53.9913,5.3074,6
6,22,12,1000,133.6758,7,0.0036966488,56.3501,57.0742,4.0022,9
3,18,14,730,198.3906,7,0.0034594661,20.4444,54.0354,6.9823,5
5,16,8,700,91.9794,4,0.00266757,32.5578,66.8413,6.2937,8
3,18,16,500,76.2204,3,0.0028578669,29.4851,77.8719,4.6108,5
6,26,28,1800,195.2226,6,0.0047932629,28.5683,38.4236,6.6519,6
3,29,12,220,61.0446,2,0.0026889329,61.1656,87,3.1842,7
1,27,12,450,90.4338,2,0.003121603,47.4434,78.56,5.3482,9
5,20,24,1098,108.012,8,0.0044659472,36.4804,49.125,4.0391,8
6,20,28,546,153.7362,6,0.0038976482,19.0142,52.1243,6.0367,6
2,16,16,500,131.0976,0,0.0039151448,42.2738,55.905,5.5282,6
6,22,20,433,83.076,2,0.0028749737,53.4969,80.9024,4.0549,5
5,20,6,700,123.393,7,0.0037873011,30.6397,52.9128,5.9765,7
6,20,24,610,248.3346,5,0.0048126951,25.8227,41.0713,6.398,7
6,16,12,800,110.1918,6,0.0032045392,25.5108,53.4767,5.7025,9
5,22,12,850,114.1458,5,0.0027689873,64.0444,64.3956,5.8791,4
5,17,20,2000,201.2334,6,0.0055084101,29.9585,34.2729,5.6857,7
2,23,16,1200,61.908,2,0.0011942959,44.4242,93.9104,10.7463,5
4,31,8,730,46.4748,2,0.0028380952,59.4324,76.7517,2.953,5
3,16,8,500,127.0608,3,0.0024267133,28.2731,70.656,8.432,8
5,26,24,1560,112.6362,2,0.0043160447,32.3932,55.6936,3.6723,4
6,29,20,850,176.985,8,0.0041424307,17.1389,42.9099,7.2125,9
7,23,42,2000,298.7952,4,0.0048216976,16.8586,33.7292,6.1354,4
5,23,16,300,130.5282,3,0.0046326872,19.2353,43.9916,4.7966,7
6,24,10,700,225.1656,10,0.0046293419,23.3805,37.4765,6.5705,6
5,19,12,500,78.2106,0,0.0034936049,31.6136,66.7571,3.8079,6
3,24,8,450,69.1434,0,0.0021199569,66.5483,98.6923,6.3154,8
5,22,24,650,125.4558,0,0.0028296741,12.2439,45.8795,7.7711,3
6,17,20,900,194.9988,5,0.0047732697,21.988,36.119,6.0476,5
5,22,28,600,135.4074,4,0.0058897842,46.1395,41.9014,3.4116,7
5,24,10,1500,126.168,5,0.0043208892,31.9259,52.1723,4.6954,5
6,22,24,936,89.7594,6,0.0044667274,40.0137,55.5646,3.0782,6
4,19,2,400,67.6584,5,0.0025879917,53.272,69.8167,4.7333,6
6,25,28,850,91.4784,6,0.0024579765,26.1639,63.1613,5.8065,3
6,28,8,700,140.5338,5,0.0037835188,32.3164,53.2282,6.4817,8
4,18,6,420,62.8572,2,0.0031190289,61.0909,70.991,3.4234,4
1,26,10,50,40.5456,2,0.0022427025,101.4745,103.1875,3.1406,7
4,25,8,730,58.6932,0,0.001581252,76.2078,105.7949,6.3205,5
4,19,24,450,131.6514,3,0.0034803066,33.2028,49.6446,6.7073,7
3,24,30,1400,155.997,8,0.0040765269,31.4647,36.5848,7.6895,10
4,24,4,100,108.4764,6,0.0018023874,47.1333,65.7705,8,4
1,40,12,150,38.559,4,0.0019733148,96.9412,114.6109,3.0167,7
3,21,30,450,102.7818,0,0.0030952029,49.6287,73.1224,5.9284,4
5,22,14,120,125.028,2,0.0037443737,33.8182,64.228,6.013,7
3,28,4,200,71.0988,5,0.0022853069,37.1797,83.2294,5.2202,6
5,17,20,1000,108.9,2,0.0035290728,53.3925,61.1156,5.0986,6
2,23,12,300,98.652,2,0.0030723544,30.7439,72.1337,5.5046,10
6,22,36,2000,179.6622,4,0.003250478,23.1683,46.5098,7.9412,3
6,19,16,700,151.8054,4,0.0040127268,22.1009,54.7574,5.5621,6
5,20,40,2000,163.1166,8,0.0043025245,29.8852,49.5783,5.8434,7
1,30,12,150,25.4442,3,0.000993972,113.2,165.1613,4.3548,2
7,23,6,1500,212.148,10,0.0041872951,27.7385,42.7716,6.0269,4
5,23,28,2000,188.3538,4,0.0052198891,32.1445,43.5522,4.9526,8
3,22,8,450,107.9598,4,0.0033915928,36.6007,50.6569,5.8358,8
2,18,4,50,62.7888,2,0.0033445378,43.8788,64.2814,3.2161,6
5,20,8,72,85.8636,1,0.0031692082,44.0727,56.2899,4.529,8
3,18,8,150,101.073,1,0.0026054438,33.7988,75.4118,6.8882,7
2,23,18,1800,61.6998,6,0.0025043727,48.766,89.3968,4.0265,7
6,20,6,900,163.8978,7,0.0045456687,30.6182,49.6373,5.1088,9
4,21,6,700,103.6908,8,0.0034854049,37.7399,65.625,4.3259,6
2,23,28,1250,68.0034,4,0.0033827077,59.2067,67.5655,2.9721,9
4,22,10,750,82.5918,5,0.0031934307,44.313,63.7403,3.8312,4
2,20,6,480,54.3408,5,0.0024964756,61.1969,84.8471,3.8275,7
5,21,24,1500,157.7346,7,0.0035991014,32.3706,60.8153,4.7834,5
2,32,8,100,116.1432,7,0.0037910348,48.4706,60.0293,4.2418,6
5,25,12,1460,123.7056,4,0.0035857632,26.4298,50.7654,5.9835,6
4,17,8,200,172.4166,5,0.0043398043,21.1111,45.3826,5.7098,6
3,20,10,600,143.121,0,0.0020177165,37.5738,97.1707,10.1138,5
4,19,30,1560,123.642,0,0.0038273616,42.4,59.0319,5.4867,7
5,21,20,1000,74.268,3,0.0036832679,47.8898,62.651,3.0784,10
5,23,42,2500,210.1758,7,0.0045218364,36.8467,52.7418,5.1273,6
3,40,16,580,46.8714,5,0.0025489884,39.0866,80.2812,3.0078,5
6,22,28,750,86.6838,4,0.0027903636,41.48,65.7426,5.6436,5
4,24,20,1150,184.2192,5,0.0040687781,28.6689,47.3727,6.253,8
3,38,16,450,87.4404,4,0.0030762261,21.0381,63.8765,5.1686,8
4,31,28,450,171.456,3,0.002188868,28.5818,50.7143,14.6071,5
5,24,10,300,136.7712,8,0.0054023448,36.0543,42.7916,4.2133,10
5,16,20,850,151.1184,6,0.0045044275,17.5361,45.3359,5.2277,7
5,20,20,750,148.2606,1,0.0044158332,45.0514,52.9036,5.2651,6
3,18,18,250,82.0158,1,0.00243309,43.8095,81.1081,5.8378,7
1,19,14,30,47.2152,5,0.0019440493,71.6543,100.6829,3.7561,5
5,26,30,240,101.4558,4,0.0039736219,41.109,57.5603,4.052,5
4,26,6,400,93.5232,7,0.0041002595,47.0142,65.3672,3.5537,7
6,17,24,1300,207.9174,4,0.0056233609,38.9843,36.8072,3.5314,6
3,16,6,300,62.1174,3,0.0035810305,39.6049,64.2462,3.2646,5
3,17,14,200,130.5294,5,0.0040702382,59.79,60.2408,5.6204,11
5,22,8,500,102.7062,2,0.0036548404,47.7301,61.4634,3.2927,6
4,21,4,200,139.9836,5,0.0040851812,17.8807,46.4897,5.6407,6
4,23,10,300,111.1806,4,0.0038863867,32.2066,54.3178,5.0935,6
5,23,28,750,132.1728,4,0.0043964351,35.8277,50.6697,4.5452,7
6,24,6,650,128.7624,9,0.0046095238,32.4886,42.7521,4.7252,9
4,17,16,400,120.9438,2,0.0027237354,40.8366,79.2468,7.4221,6
1,21,6,12,47.0112,0,0.0025627045,61.5143,88.0851,3.2411,4
6,25,10,1200,216.7734,9,0.0049472878,22.6507,43.3214,6.131,6
5,25,20,200,78.3246,6,0.0034621642,49.1954,63.9542,3.9971,11
6,20,12,850,159.3618,8,0.0051022495,17.7912,39.7836,4.9539,7
3,23,6,300,130.2834,2,0.0030391031,57.7877,65.4444,6.5278,4
2,21,18,40,50.022,1,0.0019668584,83.2201,107.6,4.8312,6
5,22,12,500,66.1536,4,0.0030284444,38.9554,80.1772,3.943,6
4,25,36,1000,72.3816,8,0.0026012445,42.9163,94.3529,4.9216,7
3,22,20,900,111.2634,2,0.0031163708,22.7937,58.1139,6.5222,9
5,24,14,1260,143.6286,4,0.004521717,36.4518,56.5164,3.507,11
5,19,6,300,134.4972,3,0.0029859699,22.2281,51.8777,7.6725,6
1,24,24,40,37.263,2,0.0022633136,52.9474,118.8497,2.7124,5
5,21,6,750,121.6212,5,0.0026003467,52.0519,78.0513,4.9231,3
4,25,6,500,118.9668,0,0.0026502245,32.759,68.3061,6.7857,7
6,22,28,2000,217.3608,4,0.0029989384,36.7143,68.354,5.0088,3
4,33,8,330,57.9942,6,0.0023388089,32.4151,88.0751,4.2535,9
3,18,8,300,97.7454,3,0.0026055889,38.2105,84.2969,6.3144,6
6,26,12,500,164.8596,10,0.0046394742,27.3043,44.7014,5.0104,10
5,23,6,700,196.7874,7,0.0043403239,25.5706,43.4495,5.8746,7
2,18,24,730,64.8402,5,0.0021898361,63.687,81.3103,4.6379,6
4,28,10,900,105.8148,2,0.0035864194,26.6914,61.9259,4.1704,6
5,21,6,500,170.4012,6,0.0042478566,24.0922,40.7706,5.1009,3
5,19,6,350,112.6008,2,0.0033508072,43.8571,64.5689,5.5911,5
4,32,28,1260,119.2728,6,0.0039492695,32.3585,49.4472,4.8923,10
4,16,14,800,73.917,4,0.0030319735,33.6,73.1364,4.375,7
2,19,14,200,76.164,0,0.0031187525,40,73.6538,4.5288,6
4,22,10,200,90.4866,6,0.0031619343,30.9257,65.6068,4.7664,7
5,25,28,1200,186.5184,3,0.0040214477,31.4647,54.3556,5.3778,6
5,33,8,300,106.8924,3,0.002257467,29.1948,67.9487,8.7179,5
4,20,12,700,157.8408,4,0.004091653,23.4409,45.4143,6.0321,7
6,27,2,200,92.8218,2,0.0040354331,21.865,48.7317,4.0427,6
2,27,6,300,66.4092,1,0.0027508515,44.0964,89.1429,3.9048,5
2,16,24,110,156.738,2,0.0035059676,33.7317,55.8784,6.383,6
2,16,48,400,57.051,7,0.0025845789,67.8137,93.6842,4.2012,7
5,22,10,800,105.2412,8,0.0032921418,32.4655,69.9855,6.1159,7
5,28,16,800,114.1854,2,0.0028742712,28.5755,55.6286,6.4571,7
3,19,42,1050,134.4354,0,0.0029560811,49.3798,63.1506,7.1351,7
3,18,20,250,52.8486,6,0.002117563,49.5273,98.747,4.1627,6
2,25,8,420,51.2376,0,0.0026434375,80.6734,78.4966,3.7416,7
2,25,8,256,69.7878,0,0.0024977085,49.9724,82.0917,4.5183,6
1,28,2,30,98.7384,1,0.0014262429,72.5806,115.746,11.0159,5
4,18,32,1700,117.7368,5,0.0037305018,29.6263,58.539,5.7456,6
5,22,60,1000,94.8474,7,0.0029817954,32.2353,66.6667,5.6491,6
4,20,10,1260,90.7542,4,0.0030617991,47.3385,82.1916,5.1762,7
2,26,8,77,60.0756,4,0.0024035735,71.7041,96.7316,4.1121,8
2,23,42,400,99.4476,2,0.0029070689,27.5738,63.4332,5.7738,7
5,20,4,160,137.061,6,0.0035275704,27.3836,56.9693,5.8123,8
4,26,2,120,110.9766,7,0.0039810214,51.9077,52.4706,4.5703,9
4,23,6,100,106.176,3,0.002940149,62.4,56.2376,5.099,5
3,30,6,250,104.853,4,0.0023096616,14.0488,73.0602,8.0241,5
5,24,16,1000,157.7262,8,0.0046658003,27.6675,40.6779,6.151,10
2,20,16,80,92.1876,1,0.0023448186,39.4126,81.75,6.9236,5
4,17,8,450,131.7984,3,0.0031742205,43.0169,54.9873,6.3122,7
3,20,12,100,87.0168,6,0.0028151684,47.3887,73.5099,5.5066,9
3,24,8,300,122.0148,3,0.0044959074,37.2193,49.5405,4.4792,8
5,26,8,400,137.412,7,0.0026876466,42.7215,80.0182,5.5682,6
3,19,20,6000,102.0114,5,0.0030324401,62.5423,67.314,6.3605,6
3,22,4,105,96.4476,6,0.002863746,37.7647,74.9942,4.9357,5
5,23,16,900,252.1404,6,0.0051660655,34.0292,41.7455,4.4618,5
3,27,16,1000,70.8642,5,0.0028805225,33.1026,68.6115,4.3694,6
4,20,28,740,102.8022,2,0.0028140477,19.9459,47.7867,6.92,3
4,20,20,800,56.5296,3,0.0025524837,55.4576,92.0225,3.7584,6
5,22,20,720,124.3374,2,0.0033040785,46.0392,67.2656,4.6406,5
3,19,4,400,75.8022,5,0.0020988053,67.3648,91.453,7.0299,6
3,24,8,600,128.4342,5,0.0030664782,59.0248,94.321,3.2922,8
5,19,4,400,141.147,3,0.0038746001,25.9892,50.2413,6.0134,7
2,21,4,20,53.2404,0,0.0018458819,47.8014,85.5775,5.5141,6
5,19,16,700,90.8406,3,0.0027143037,49.5673,61.5116,5.8023,6
3,26,10,300,88.8702,5,0.0029752494,50.431,66.57,5.1377,7
4,30,2,200,126.6684,6,0.0037102918,23.0097,62.77,6.2591,7
5,24,4,700,142.7994,5,0.003195727,19.7614,57.8584,7.1445,9
3,16,56,800,127.227,3,0.0026490066,50.2857,82.2955,5.392,6
6,21,28,2000,161.6652,7,0.0057930729,33.0043,40.0425,3.7367,7
7,23,6,240,171.4218,7,0.0048932834,26.1969,39.7313,5.3282,7
5,24,12,500,149.3976,3,0.004878897,24.3109,43.8574,5.0398,7
4,21,10,730,91.311,8,0.0029548832,35.4269,70.5714,5.4257,7
5,16,10,800,98.7642,5,0.0030672606,40.7186,71.2619,4.8631,5
5,18,10,850,126.1446,4,0.0041889562,34.9735,54.5541,4.5541,6
4,20,10,730,110.9574,3,0.0048592788,42.4399,50.6606,3.7149,10
6,20,40,700,193.692,5,0.0047782875,26.7075,45.0165,6.6188,7
5,18,16,950,372.6426,6,0.0041592688,33.2198,48.9565,6.6067,5
5,28,16,730,109.9008,7,0.0036067326,42.882,61.8519,4.2469,7
6,18,14,500,211.2354,5,0.0056033058,14.568,37.5693,5.0944,5
4,23,20,800,83.3202,2,0.0035008092,31.3333,55.7186,4.4221,7
3,17,6,500,95.565,2,0.0026696521,52.3704,75.3733,6.2719,7
6,17,6,148,125.3328,4,0.0035442833,36.3359,64.6844,4.7414,7
3,20,10,700,77.694,1,0.0030743316,69.4973,72.1026,4.3063,9
5,25,6,800,88.5564,3,0.0040342116,31.0185,51.8337,3.94,7
6,24,2,730,121.4622,5,0.0039934354,41.1009,55.379,3.9087,6
4,18,8,100,56.097,0,0.0020538052,41.0222,90.5934,4.4945,6
3,18,8,500,135.8496,6,0.0047967262,24.4912,50.7972,3.965,7
6,16,16,1000,203.2608,4,0.0042591565,21.0196,43.3616,7.1238,8
3,23,8,700,149.4762,7,0.0038282613,45.7627,54.2616,5.5401,6
3,26,8,400,59.3598,2,0.0025504643,48.1545,83.2991,3.8376,7
1,20,12,100,51.6534,4,0.0017109145,85.1228,96.5517,4.5345,2
2,34,2,110,61.0746,1,0.0026456548,52.2842,86.9348,4.2772,7
3,27,8,400,54.3882,1,0.0026512357,79.7729,87.3913,3.5043,7
3,21,6,300,88.4328,0,0.0027309139,26.324,64.6667,6.0333,5
4,29,10,400,76.443,8,0.0026978697,56.5202,72.3343,4.9568,8
3,33,20,1000,89.4624,5,0.0032995247,37.871,80.6431,4.881,8
2,19,20,120,86.0274,4,0.0025746204,69.6136,75.887,5.9774,6
1,37,12,300,22.0596,3,0.0015948963,134.1128,147.5306,2.8469,9
4,18,8,200,94.17,5,0.0032227066,28.3942,61.7891,4.4364,7
3,24,8,150,121.5486,0,0.0030192363,35.6627,74.2036,5.8144,5
3,36,6,350,58.827,6,0.0022741106,51.4925,88.2974,4.4201,6
6,27,10,730,158.2938,10,0.00423291,20.789,45.0236,5.939,10
5,21,24,700,107.9514,5,0.0033207652,27.6658,65.4271,6.0339,9
5,24,12,600,96.2958,5,0.0021721237,43.5745,59.1158,7.9158,5
4,30,70,2880,64.359,0,0.0026910013,24.6964,84.48,3.6044,6
7,21,10,730,132.4128,7,0.0046599246,16,46.5362,4.1787,9
5,27,8,700,111.8574,5,0.0031145772,66.9841,65.3228,5.5118,4
2,19,20,150,62.394,5,0.0028316803,47.8575,82.8325,3.8807,11
3,18,28,500,73.4898,3,0.0029924336,32.2083,74.7565,4.5648,4
5,34,4,364,77.5512,7,0.0024962718,31.8431,65.8701,4.974,6
4,29,8,700,107.2092,3,0.0041871456,33.5566,62.9165,4.4921,11
2,30,2,240,54.84,4,0.0019695478,52.1553,97.3462,5.2981,6
4,16,10,350,129.9708,4,0.0037714523,32.7975,48.5749,5.5657,7
2,19,4,400,80.4,1,0.0025200752,45.2596,85.1695,5.839,8
5,18,14,730,233.4966,6,0.0055704956,28.2072,33.7304,5.0392,5
1,25,4,200,74.3232,2,0.0026044726,44.2868,77.9549,5.282,7
5,26,4,300,146.3508,6,0.003188378,31.3962,61.9098,7.0414,9
3,19,20,500,49.047,2,0.0022844605,37.5909,83.0734,3.9379,7
